Tenure,NumOfProducts,HasCrCard,IsActiveMember,SatisfactionScore,GenderBinary,SurnameOrd,CardTypeOrd,CountryOrd,CreditScore,Age,Balance,EstimatedSalary,PointsEarned,TenurePoints,CardProducts,SatisfactionProducts,AgeProducts,BalanceCredit,ClusterKMeans,ClusterBGM
5,1,1,0,4,1,0.0,3.0,3,730,37,124053.03,118591.67,593,0.008431703204047217,3.0,4.0,37.0,169.9356575342466,0,2
9,2,1,1,2,1,0.0,0.0,2,667,37,71786.9,67734.79,818,0.011002444987775062,0.0,1.0,18.5,107.62653673163418,1,1
4,1,1,0,5,1,0.0,0.0,3,555,46,120392.99,177719.88,594,0.006734006734006734,0.0,5.0,46.0,216.9243063063063,0,2
7,1,1,0,2,1,0.0,2.0,1,602,22,141604.76,30379.6,943,0.007423117709437964,2.0,2.0,22.0,235.223853820598,0,2
2,2,1,1,5,1,0.0,0.0,1,721,36,0.0,106977.8,534,0.003745318352059925,0.0,2.5,18.0,0.0,1,3
2,2,1,0,1,1,0.0,0.0,2,574,39,122524.61,88463.63,686,0.0029154518950437317,0.0,0.5,19.5,213.4575087108014,0,1
1,1,1,0,4,1,0.0,2.0,1,567,45,157320.51,62193.92,630,0.0015873015873015873,2.0,4.0,45.0,277.46121693121694,0,2
1,1,1,1,3,0,0.0,0.0,2,612,24,182705.05,171837.06,615,0.0016260162601626016,0.0,3.0,24.0,298.5376633986928,0,2
1,2,1,1,5,0,0.0,0.0,2,733,39,0.0,141841.31,367,0.0027247956403269754,0.0,2.5,19.5,0.0,1,3
10,2,1,1,4,0,0.0,3.0,3,687,41,134318.21,198064.52,402,0.024875621890547265,1.5,2.0,20.5,195.51413391557494,0,1
6,2,1,0,1,0,0.0,1.0,1,506,35,110046.93,26318.73,606,0.009900990099009901,0.5,0.5,17.5,217.4840513833992,0,1
6,1,0,1,4,0,0.0,1.0,2,609,41,0.0,112585.19,887,0.006764374295377677,1.0,4.0,41.0,0.0,1,3
3,1,1,1,1,1,0.0,3.0,2,443,54,138547.97,70196.23,493,0.006085192697768763,3.0,1.0,54.0,312.7493679458239,0,2
3,1,1,0,2,0,0.0,1.0,2,557,34,83074.0,132673.22,496,0.006048387096774193,1.0,2.0,34.0,149.14542190305207,0,2
3,3,1,0,5,1,0.0,0.0,1,606,25,147386.72,45482.04,405,0.007407407407407408,0.0,1.6666666666666667,8.333333333333334,243.2124092409241,1,0
6,2,1,1,4,0,0.0,3.0,1,597,38,115702.67,25059.05,486,0.012345679012345678,1.5,2.0,19.0,193.80681742043552,0,1
7,2,1,0,1,0,0.0,2.0,1,647,33,121260.19,77216.48,335,0.020895522388059702,1.0,0.5,16.5,187.41914992272024,0,1
5,2,0,1,3,1,0.0,0.0,2,689,58,0.0,49848.86,478,0.010460251046025104,0.0,1.5,29.0,0.0,1,3
7,2,1,0,1,0,0.0,2.0,2,687,39,0.0,26848.25,895,0.00782122905027933,1.0,0.5,19.5,0.0,1,3
0,2,1,0,2,0,0.0,2.0,3,508,28,96213.82,147913.56,371,0.0,1.0,1.0,14.0,189.39728346456695,1,1
7,1,1,0,3,1,0.0,3.0,2,686,44,55053.62,181757.19,495,0.014141414141414142,3.0,3.0,44.0,80.25309037900875,0,2
2,2,1,1,5,0,0.0,1.0,2,698,36,82275.35,93249.26,925,0.002162162162162162,0.5,2.5,18.0,117.87299426934098,1,1
5,2,1,0,1,0,0.0,2.0,1,640,29,197200.04,141453.62,540,0.009259259259259259,1.0,0.5,14.5,308.1250625,0,1
7,1,0,1,2,1,0.0,1.0,3,766,62,142724.48,5893.23,460,0.015217391304347827,1.0,2.0,62.0,186.32438642297652,0,2
9,2,1,1,1,1,0.0,2.0,2,628,37,0.0,34689.77,757,0.011889035667107,1.0,0.5,18.5,0.0,1,3
2,2,1,0,3,0,0.0,2.0,2,593,36,70181.48,80608.12,273,0.007326007326007326,1.0,1.5,18.0,118.34988195615513,1,1
8,2,1,0,1,0,0.0,0.0,2,802,33,0.0,143706.18,956,0.008368200836820083,0.0,0.5,16.5,0.0,1,3
3,2,1,0,3,1,0.0,1.0,1,611,28,96381.68,181419.29,855,0.0035087719298245615,0.5,1.5,14.0,157.74415711947626,0,1
8,2,1,0,3,0,0.0,0.0,3,578,34,147487.23,66680.77,908,0.00881057268722467,0.0,1.5,17.0,255.1682179930796,0,1
9,1,0,1,1,0,0.0,3.0,2,541,37,212314.03,148814.54,369,0.024390243902439025,3.0,1.0,37.0,392.4473752310536,0,2
2,1,1,1,5,0,0.0,3.0,1,684,40,70291.02,115468.84,455,0.004395604395604396,3.0,5.0,40.0,102.76464912280703,0,2
6,2,1,0,4,1,0.0,1.0,2,720,43,137824.03,172557.77,506,0.011857707509881422,0.5,2.0,21.5,191.4222638888889,0,1
7,2,1,0,1,1,0.0,0.0,3,767,45,132746.2,26628.88,313,0.022364217252396165,0.0,0.5,22.5,173.07196870925685,0,1
2,1,1,0,5,0,0.0,0.0,1,726,36,0.0,195192.4,560,0.0035714285714285713,0.0,5.0,36.0,0.0,1,3
5,1,0,1,5,1,0.0,2.0,2,473,33,125827.43,145698.73,299,0.016722408026755852,2.0,5.0,33.0,266.01993657505284,0,2
10,1,0,0,2,0,0.0,3.0,1,629,41,150148.51,6936.27,799,0.012515644555694618,3.0,2.0,41.0,238.70987281399047,0,2
2,1,1,1,2,1,0.0,3.0,3,711,35,133607.75,120586.32,352,0.005681818181818182,3.0,2.0,35.0,187.91526019690576,0,2
4,2,1,0,4,1,0.0,1.0,1,695,56,0.0,84644.76,736,0.005434782608695652,0.5,2.0,28.0,0.0,1,3
1,2,1,1,5,1,0.0,0.0,1,729,42,0.0,149535.97,263,0.0038022813688212928,0.0,2.5,21.0,0.0,1,3
2,1,1,0,2,1,0.0,3.0,1,629,30,34013.63,19570.63,952,0.0021008403361344537,3.0,2.0,30.0,54.07572337042925,0,2
4,1,1,1,4,0,0.0,3.0,2,645,42,98298.18,676.06,234,0.017094017094017096,3.0,4.0,42.0,152.40027906976744,0,2
7,2,1,0,3,0,0.0,3.0,1,609,34,140694.78,46266.63,726,0.009641873278236915,1.5,1.5,17.0,231.02591133004927,0,1
2,2,0,1,4,0,0.0,3.0,3,724,41,127892.57,199645.45,393,0.005089058524173028,1.5,2.0,20.5,176.6471961325967,0,1
2,2,1,1,3,1,0.0,0.0,2,516,43,112773.73,139366.58,239,0.008368200836820083,0.0,1.5,21.5,218.5537403100775,0,1
4,1,1,1,2,1,0.0,0.0,2,699,32,110559.46,127429.56,713,0.005610098176718092,0.0,2.0,32.0,158.16804005722463,0,2
9,1,1,1,1,1,0.0,2.0,2,836,29,133681.78,153747.73,954,0.009433962264150943,2.0,1.0,29.0,159.90643540669856,0,2
2,1,0,0,2,1,0.0,0.0,2,605,34,0.0,35982.42,723,0.0027662517289073307,0.0,2.0,34.0,0.0,1,3
3,2,0,0,3,0,0.0,1.0,2,537,38,0.0,141023.01,412,0.007281553398058253,0.5,1.5,19.0,0.0,1,3
3,1,1,1,3,1,0.0,3.0,2,781,42,156555.54,175674.01,977,0.0030706243602865915,3.0,3.0,42.0,200.45523687580027,0,2
1,2,1,1,5,1,6.0,1.0,3,543,57,106138.33,120657.32,677,0.0014771048744460858,0.5,2.5,28.5,195.46653775322284,0,1
8,2,1,1,3,1,0.0,1.0,1,538,30,0.0,41192.95,495,0.01616161616161616,0.5,1.5,15.0,0.0,1,3
8,2,0,0,5,1,0.0,2.0,2,631,33,0.0,117374.22,970,0.008247422680412371,1.0,2.5,16.5,0.0,1,3
9,2,0,1,5,1,0.0,3.0,3,584,62,137727.34,121102.9,581,0.01549053356282272,1.5,2.5,31.0,235.83448630136985,0,1
8,2,1,0,5,1,0.0,3.0,1,797,31,0.0,117916.63,346,0.023121387283236993,1.5,2.5,15.5,0.0,1,3
0,2,1,1,2,1,0.0,3.0,2,626,39,0.0,83295.09,272,0.0,1.5,1.0,19.5,0.0,1,3
3,1,1,0,4,0,0.0,2.0,2,723,30,124119.54,162198.32,945,0.0031746031746031746,2.0,4.0,30.0,171.67294605809127,0,2
7,1,0,1,5,0,0.0,0.0,3,657,40,99165.84,119333.95,267,0.026217228464419477,0.0,5.0,40.0,150.9373515981735,0,2
3,2,1,1,4,1,0.0,0.0,1,689,28,0.0,192449.02,731,0.004103967168262654,0.0,2.0,14.0,0.0,1,3
5,2,1,1,2,0,0.0,0.0,2,699,35,0.0,78397.24,915,0.00546448087431694,0.0,1.0,17.5,0.0,1,3
8,1,0,0,4,1,0.0,3.0,1,748,23,85600.08,134077.71,872,0.009174311926605505,3.0,4.0,23.0,114.43860962566845,0,2
4,1,1,0,2,0,0.0,1.0,2,826,55,115285.85,140126.17,712,0.0056179775280898875,1.0,2.0,55.0,139.57124697336562,0,2
7,2,1,0,4,0,0.0,2.0,1,806,25,0.0,18461.9,767,0.009126466753585397,1.0,2.0,12.5,0.0,1,3
5,1,1,1,4,0,0.0,2.0,3,729,29,109676.52,25548.47,790,0.006329113924050633,2.0,4.0,29.0,150.4479012345679,0,2
9,2,1,0,3,0,0.0,1.0,2,803,31,157120.86,141300.53,963,0.009345794392523364,0.5,1.5,15.5,195.6673225404732,0,1
1,1,0,0,2,0,0.0,3.0,2,636,34,84055.43,37490.84,934,0.0010706638115631692,3.0,2.0,34.0,132.16262578616352,0,2
9,2,0,0,1,1,0.0,0.0,1,730,33,0.0,176576.62,621,0.014492753623188406,0.0,0.5,16.5,0.0,1,3
7,1,1,1,5,1,0.0,0.0,3,624,27,104848.68,167387.36,734,0.009536784741144414,0.0,5.0,27.0,168.02673076923077,0,2
5,1,1,0,1,0,0.0,1.0,1,640,37,158024.38,81298.09,749,0.006675567423230975,1.0,1.0,37.0,246.91309375,0,2
1,1,1,0,4,0,0.0,2.0,3,653,41,104584.11,15126.32,576,0.001736111111111111,2.0,4.0,41.0,160.15943338437978,0,2
6,2,1,1,2,1,0.0,0.0,1,614,39,0.0,164018.98,253,0.023715415019762844,0.0,1.0,19.5,0.0,1,3
3,2,0,0,1,0,0.0,3.0,1,758,40,0.0,96097.65,864,0.003472222222222222,1.5,0.5,20.0,0.0,1,3
6,2,1,1,1,0,0.0,0.0,2,800,60,88541.57,131718.12,577,0.010398613518197574,0.0,0.5,30.0,110.6769625,1,1
7,2,1,0,1,0,0.0,2.0,2,583,27,0.0,51285.49,250,0.028,1.0,0.5,13.5,0.0,1,3
10,1,1,0,4,1,0.0,1.0,3,565,47,139756.12,165849.49,234,0.042735042735042736,1.0,4.0,47.0,247.3559646017699,0,2
4,1,1,0,3,1,0.0,3.0,3,510,44,123070.89,28461.29,875,0.004571428571428572,3.0,3.0,44.0,241.31547058823529,0,2
5,1,0,1,3,0,0.0,0.0,2,515,48,129387.94,147955.91,269,0.01858736059479554,0.0,3.0,48.0,251.23871844660195,0,2
6,1,0,0,5,0,0.0,0.0,1,578,40,63609.92,74965.61,783,0.007662835249042145,0.0,5.0,40.0,110.05176470588235,0,2
9,1,1,0,4,1,0.0,3.0,3,640,43,94752.49,184006.36,523,0.017208413001912046,3.0,4.0,43.0,148.050765625,0,2
1,2,1,1,4,0,0.0,1.0,2,649,47,0.0,145593.85,908,0.0011013215859030838,0.5,2.0,23.5,0.0,1,3
3,1,1,0,2,1,0.0,2.0,2,466,30,0.0,193984.6,671,0.004470938897168405,2.0,2.0,30.0,0.0,1,3
1,2,1,1,4,1,0.0,0.0,2,689,40,0.0,119446.64,501,0.001996007984031936,0.0,2.0,20.0,0.0,1,3
9,2,1,1,1,0,0.0,2.0,2,649,37,87374.88,247.36,245,0.036734693877551024,1.0,0.5,18.5,134.6300154083205,1,1
7,1,1,1,2,0,0.0,3.0,3,656,68,153545.11,186574.68,430,0.01627906976744186,3.0,2.0,68.0,234.06266768292681,0,2
9,1,0,0,1,1,0.0,0.0,3,516,47,128298.74,149614.17,630,0.014285714285714285,0.0,1.0,47.0,248.64096899224808,0,2
2,1,1,0,4,1,0.0,1.0,2,479,35,113090.4,195649.79,889,0.0022497187851518562,1.0,4.0,35.0,236.09686847599164,0,2
7,2,1,0,1,0,0.0,0.0,1,754,39,157691.98,133600.89,902,0.007760532150776054,0.0,0.5,19.5,209.14055702917773,0,1
6,2,1,0,5,0,0.0,0.0,1,647,28,149594.02,102325.19,607,0.009884678747940691,0.0,2.5,14.0,231.21177743431218,0,1
3,1,0,1,2,1,0.0,3.0,3,514,45,109032.23,155407.21,764,0.003926701570680628,3.0,2.0,45.0,212.12496108949415,0,2
0,1,0,1,5,0,0.0,3.0,2,535,47,160729.1,145986.35,284,0.0,3.0,5.0,47.0,300.42822429906545,0,2
10,2,1,1,1,0,0.0,1.0,2,710,33,118327.17,192928.82,809,0.012360939431396786,0.5,0.5,16.5,166.65798591549296,0,1
8,1,1,0,2,0,0.0,3.0,2,745,36,67226.37,130789.6,296,0.02702702702702703,3.0,2.0,36.0,90.23673825503356,0,2
10,1,1,1,4,0,0.0,3.0,2,702,37,150525.8,94728.49,541,0.018484288354898338,3.0,4.0,37.0,214.42421652421652,0,2
9,1,1,0,3,0,0.0,0.0,2,577,42,0.0,74077.91,897,0.010033444816053512,0.0,3.0,42.0,0.0,1,3
6,2,1,0,3,0,0.0,1.0,1,678,29,0.0,64443.75,775,0.007741935483870968,0.5,1.5,14.5,0.0,1,3
0,1,0,1,3,1,0.0,1.0,3,554,55,108477.27,140003.0,641,0.0,1.0,3.0,55.0,195.80734657039713,0,2
6,1,0,1,2,1,0.0,0.0,2,733,44,168165.84,197193.49,225,0.02666666666666667,0.0,2.0,44.0,229.4213369713506,0,2
5,1,1,0,1,0,0.0,1.0,2,661,35,0.0,155394.52,698,0.0071633237822349575,1.0,1.0,35.0,0.0,1,3
9,2,1,0,2,1,0.0,1.0,1,643,45,150840.03,155516.35,812,0.011083743842364532,0.5,1.0,22.5,234.58791601866253,0,1
7,1,0,1,1,0,0.0,3.0,2,644,33,174571.36,43943.09,881,0.007945516458569807,3.0,1.0,33.0,271.0735403726708,0,2
3,1,1,0,1,0,0.0,0.0,1,678,38,124483.53,126253.31,709,0.004231311706629055,0.0,1.0,38.0,183.60402654867258,0,2
2,1,0,0,3,1,0.0,3.0,3,580,42,123331.36,103516.08,362,0.0055248618784530384,3.0,3.0,42.0,212.64027586206896,0,2
1,1,0,1,3,1,0.0,1.0,2,718,44,133866.22,139049.24,445,0.0022471910112359553,1.0,3.0,44.0,186.44320334261838,0,2
10,2,1,0,4,0,0.0,0.0,2,655,27,0.0,51620.94,925,0.010810810810810811,0.0,2.0,13.5,0.0,1,3
1,1,1,1,3,1,0.0,1.0,2,585,34,0.0,75503.6,503,0.0019880715705765406,1.0,3.0,34.0,0.0,1,3
6,2,1,1,5,0,0.0,0.0,2,664,57,0.0,15304.08,564,0.010638297872340425,0.0,2.5,28.5,0.0,1,3
6,2,1,1,4,0,0.0,2.0,2,777,23,0.0,163225.48,605,0.009917355371900827,1.0,2.0,11.5,0.0,1,3
0,1,1,1,5,1,0.0,0.0,1,499,42,147187.84,14868.94,662,0.0,0.0,5.0,42.0,294.96561122244486,0,2
6,1,1,0,4,0,0.0,1.0,1,704,38,106687.76,173776.5,546,0.01098901098901099,1.0,4.0,38.0,151.54511363636362,0,2
1,1,0,0,1,0,0.0,1.0,1,640,34,137523.02,24761.36,994,0.001006036217303823,1.0,1.0,34.0,214.87971875,0,2
5,1,1,0,1,1,0.0,1.0,1,450,46,177619.71,54227.06,238,0.02100840336134454,1.0,1.0,46.0,394.71046666666666,0,2
8,2,0,1,5,1,0.0,3.0,2,658,29,0.0,130461.09,694,0.011527377521613832,1.5,2.5,14.5,0.0,1,3
4,2,0,1,4,0,0.0,1.0,2,603,31,0.0,9607.1,296,0.013513513513513514,0.5,2.0,15.5,0.0,1,3
8,1,1,0,2,0,0.0,1.0,2,681,29,0.0,66367.33,479,0.016701461377870562,1.0,2.0,29.0,0.0,1,3
6,1,1,1,3,1,0.0,0.0,2,655,38,0.0,188639.28,333,0.018018018018018018,0.0,3.0,38.0,0.0,1,3
0,2,1,1,1,0,6.0,3.0,3,669,47,63723.78,181928.25,316,0.0,1.5,0.5,23.5,95.25228699551569,1,1
9,1,1,0,5,0,0.0,1.0,1,593,26,76226.9,167564.82,608,0.014802631578947368,1.0,5.0,26.0,128.54451939291735,0,2
4,2,1,0,3,1,0.0,3.0,2,664,38,74306.19,154395.56,733,0.005457025920873124,1.5,1.5,19.0,111.90691265060241,1,1
1,2,1,1,4,0,0.0,1.0,3,725,39,50880.98,184023.54,644,0.0015527950310559005,0.5,2.0,19.5,70.18066206896552,1,1
1,2,1,0,3,1,0.0,2.0,2,710,31,0.0,20081.3,572,0.0017482517482517483,1.0,1.5,15.5,0.0,1,3
2,1,1,0,5,0,0.0,1.0,1,595,37,157084.99,134767.13,974,0.002053388090349076,1.0,5.0,37.0,264.00838655462184,0,2
9,2,1,0,1,0,0.0,1.0,2,774,40,93017.47,191608.97,354,0.025423728813559324,0.5,0.5,20.0,120.17760981912144,1,1
6,1,1,0,4,1,0.0,2.0,3,646,57,90212.0,13911.27,594,0.010101010101010102,2.0,4.0,57.0,139.64705882352942,0,2
6,1,0,1,4,1,0.0,3.0,3,606,27,172310.33,111448.92,232,0.02586206896551724,3.0,4.0,27.0,284.3404785478548,0,2
4,2,0,1,3,0,0.0,2.0,2,645,32,0.0,97628.08,820,0.004878048780487805,1.0,1.5,16.0,0.0,1,3
9,1,1,1,2,1,0.0,2.0,3,671,23,123943.18,159553.27,873,0.010309278350515464,2.0,2.0,23.0,184.71412816691503,0,2
8,1,1,0,2,0,0.0,3.0,2,673,32,121240.76,116969.73,296,0.02702702702702703,3.0,2.0,32.0,180.1497176820208,0,2
7,2,0,0,5,1,0.0,2.0,1,614,41,146997.64,137791.18,524,0.013358778625954198,1.0,2.5,20.5,239.40983713355052,0,1
4,1,1,0,1,0,0.0,2.0,1,685,35,137948.51,113639.64,404,0.009900990099009901,2.0,1.0,35.0,201.38468613138687,0,2
5,1,1,1,4,0,0.0,2.0,2,606,32,83161.65,116885.59,391,0.01278772378516624,2.0,4.0,32.0,137.23044554455444,0,2
10,2,1,0,1,1,0.0,0.0,3,779,24,122200.31,43705.56,974,0.01026694045174538,0.0,0.5,12.0,156.86817715019257,0,1
9,1,1,1,3,1,0.0,2.0,2,850,40,99816.46,163989.66,873,0.010309278350515464,2.0,3.0,40.0,117.43112941176472,0,2
8,1,1,0,3,0,0.0,3.0,2,850,40,102800.65,60811.56,833,0.009603841536614645,3.0,3.0,40.0,120.94194117647058,0,2
1,2,0,1,4,1,0.0,3.0,2,670,42,115961.58,29483.87,795,0.0012578616352201257,1.5,2.0,21.0,173.07698507462686,0,1
2,2,0,0,1,1,0.0,2.0,2,646,33,0.0,198208.0,570,0.0035087719298245615,1.0,0.5,16.5,0.0,1,3
8,2,1,1,5,0,0.0,0.0,2,644,33,0.0,155294.17,813,0.00984009840098401,0.0,2.5,16.5,0.0,1,3
8,2,1,1,3,0,0.0,2.0,1,759,31,0.0,99086.74,451,0.017738359201773836,1.0,1.5,15.5,0.0,1,3
8,2,1,1,1,1,0.0,2.0,1,745,35,0.0,116581.1,879,0.009101251422070534,1.0,0.5,17.5,0.0,1,3
8,1,1,1,5,1,0.0,2.0,3,850,30,154870.28,54191.38,690,0.011594202898550725,2.0,5.0,30.0,182.2003294117647,0,2
9,2,1,0,3,0,0.0,0.0,1,686,34,0.0,127569.8,358,0.025139664804469275,0.0,1.5,17.0,0.0,1,3
2,1,1,1,2,0,0.0,1.0,2,699,39,109724.38,180022.39,412,0.0048543689320388345,1.0,2.0,39.0,156.97336194563664,0,2
8,2,1,1,2,0,0.0,2.0,2,703,50,160139.59,79314.1,635,0.012598425196850394,1.0,1.0,25.0,227.79458036984352,0,1
9,1,1,1,5,0,0.0,1.0,2,483,29,0.0,81634.45,239,0.03765690376569038,1.0,5.0,29.0,0.0,1,3
2,2,0,0,4,0,0.0,0.0,2,611,28,0.0,25395.83,300,0.006666666666666667,0.0,2.0,14.0,0.0,1,3
10,2,1,0,3,0,0.0,3.0,2,606,31,0.0,195209.4,992,0.010080645161290322,1.5,1.5,15.5,0.0,1,3
8,2,1,1,3,0,0.0,2.0,2,675,35,0.0,56642.97,806,0.009925558312655087,1.0,1.5,17.5,0.0,1,3
2,1,1,0,1,1,0.0,2.0,1,820,31,94222.53,103570.8,947,0.0021119324181626186,2.0,1.0,31.0,114.9055243902439,0,2
5,1,1,1,2,1,0.0,1.0,1,543,46,140355.6,85086.78,880,0.005681818181818182,1.0,2.0,46.0,258.4817679558011,0,2
1,1,1,1,5,1,0.0,0.0,3,667,36,114391.62,53412.54,874,0.0011441647597254005,0.0,5.0,36.0,171.50167916041977,0,2
7,2,1,0,1,0,0.0,2.0,3,712,37,93978.96,60651.77,313,0.022364217252396165,1.0,0.5,18.5,131.9929213483146,1,1
3,1,1,0,1,1,0.0,0.0,3,506,41,57745.76,4035.46,908,0.003303964757709251,0.0,1.0,41.0,114.12205533596838,0,2
3,2,1,1,3,1,0.0,2.0,2,624,38,0.0,163666.85,357,0.008403361344537815,1.0,1.5,19.0,0.0,1,3
7,2,1,1,2,1,0.0,0.0,3,601,33,114430.18,153012.13,976,0.007172131147540984,0.0,1.0,16.5,190.3996339434276,0,1
2,1,1,1,2,0,0.0,3.0,3,623,33,80002.33,104079.62,343,0.0058309037900874635,3.0,2.0,33.0,128.41465489566613,0,2
2,1,1,1,4,1,0.0,1.0,1,639,27,0.0,82938.99,520,0.0038461538461538464,1.0,4.0,27.0,0.0,1,3
1,1,1,1,4,1,0.0,1.0,3,794,54,75900.84,192154.66,322,0.003105590062111801,1.0,4.0,54.0,95.59299748110831,0,2
3,1,1,0,5,1,0.0,3.0,1,783,44,81811.71,164213.53,611,0.004909983633387889,3.0,5.0,44.0,104.48494252873564,0,2
0,1,1,0,1,1,0.0,0.0,3,806,59,135296.33,182822.5,486,0.0,0.0,1.0,59.0,167.8614516129032,0,2
2,2,1,1,3,1,0.0,2.0,2,658,24,0.0,84694.49,698,0.0028653295128939827,1.0,1.5,12.0,0.0,1,3
4,2,1,1,2,0,0.0,0.0,2,524,50,0.0,31840.59,292,0.0136986301369863,0.0,1.0,25.0,0.0,1,3
4,1,0,1,2,0,0.0,0.0,3,619,29,98955.87,131712.51,337,0.011869436201780416,0.0,2.0,29.0,159.8640872374798,0,2
1,1,1,1,3,0,0.0,3.0,1,673,40,121629.22,3258.6,313,0.003194888178913738,3.0,3.0,40.0,180.72692421991084,0,2
9,2,0,1,5,1,0.0,1.0,3,834,68,130169.27,93112.2,882,0.01020408163265306,0.5,2.5,34.0,156.0782613908873,0,1
6,2,1,0,5,0,0.0,1.0,3,744,38,73023.17,78770.86,353,0.0169971671388102,0.5,2.5,19.0,98.14942204301074,1,1
5,2,1,0,5,0,0.0,2.0,1,805,37,0.0,21928.81,311,0.01607717041800643,1.0,2.5,18.5,0.0,1,3
10,4,1,1,2,1,0.0,0.0,2,771,41,108309.0,137510.41,759,0.013175230566534914,0.0,0.5,10.25,140.4785992217899,1,0
5,1,0,1,2,0,0.0,3.0,1,701,26,83600.24,59195.05,916,0.0054585152838427945,3.0,2.0,26.0,119.258544935806,0,2
9,2,1,0,5,1,0.0,3.0,1,621,37,83061.26,9170.54,748,0.012032085561497326,1.5,2.5,18.5,133.7540418679549,1,1
8,1,1,0,1,1,0.0,1.0,2,631,31,137687.72,190067.12,498,0.01606425702811245,1.0,1.0,31.0,218.20557844690967,0,2
5,3,1,0,4,1,0.0,1.0,3,816,38,130878.75,71905.77,961,0.005202913631633715,0.3333333333333333,1.3333333333333333,12.666666666666666,160.390625,1,0
3,2,1,1,1,1,0.0,2.0,2,655,60,0.0,86981.45,947,0.0031678986272439284,1.0,0.5,30.0,0.0,1,3
4,1,0,0,2,1,0.0,0.0,1,707,32,132835.56,136877.24,745,0.005369127516778523,0.0,2.0,32.0,187.8862234794908,0,2
3,1,1,0,5,1,0.0,3.0,2,501,41,144260.5,172114.67,518,0.005791505791505791,3.0,5.0,41.0,287.9451097804391,0,2
3,1,1,1,4,1,0.0,3.0,2,733,24,161884.99,9617.24,603,0.004975124378109453,3.0,4.0,24.0,220.8526466575716,0,2
1,2,1,1,4,1,0.0,2.0,3,646,35,121952.75,142839.82,316,0.0031645569620253164,1.0,2.0,17.5,188.781346749226,0,1
8,1,1,0,4,0,0.0,0.0,3,789,33,151607.56,4389.4,513,0.015594541910331383,0.0,4.0,33.0,192.15153358681874,0,2
7,1,1,1,4,0,0.0,3.0,2,746,36,142400.77,193438.69,452,0.015486725663716814,3.0,4.0,36.0,190.88575067024126,0,2
1,1,1,1,2,0,0.0,0.0,2,762,53,102520.37,170195.4,876,0.001141552511415525,0.0,2.0,53.0,134.5411679790026,0,2
6,2,1,1,2,0,0.0,2.0,2,652,38,0.0,145700.22,691,0.008683068017366137,1.0,1.0,19.0,0.0,1,3
2,1,0,0,2,0,0.0,0.0,2,611,30,104145.65,159629.64,741,0.002699055330634278,0.0,2.0,30.0,170.45114566284778,0,2
9,1,0,1,5,0,5.0,0.0,2,579,31,0.0,139048.0,779,0.011553273427471117,0.0,5.0,31.0,0.0,1,3
9,1,0,1,2,0,0.0,0.0,2,659,32,95377.13,187551.24,846,0.010638297872340425,0.0,2.0,32.0,144.730091047041,0,2
4,1,1,1,4,1,0.0,2.0,1,740,56,99097.33,85016.64,823,0.004860267314702308,2.0,4.0,56.0,133.9153108108108,0,2
9,1,1,1,2,0,0.0,2.0,2,700,38,65962.63,100950.48,419,0.021479713603818614,2.0,2.0,38.0,94.23232857142858,0,2
3,2,0,1,5,0,0.0,1.0,2,606,47,93578.68,137720.56,537,0.00558659217877095,0.5,2.5,23.5,154.42026402640263,1,1
2,2,0,1,3,1,0.0,0.0,2,557,27,0.0,4497.55,803,0.0024906600249066002,0.0,1.5,13.5,0.0,1,3
8,2,1,0,1,1,0.0,2.0,2,732,34,122338.43,187985.85,254,0.031496062992125984,1.0,0.5,17.0,167.12900273224042,0,1
2,1,1,1,1,0,0.0,3.0,3,612,44,115163.38,97677.52,244,0.00819672131147541,3.0,1.0,44.0,188.1754575163399,0,2
5,1,0,1,5,0,0.0,0.0,3,526,50,124233.24,159456.87,577,0.008665511265164644,0.0,5.0,50.0,236.1848669201521,0,2
9,1,1,1,2,0,7.0,1.0,2,802,29,127414.55,134459.12,944,0.009533898305084746,1.0,2.0,29.0,158.87100997506235,0,2
0,2,0,1,5,0,0.0,2.0,2,743,71,0.0,29837.65,330,0.0,1.0,2.5,35.5,0.0,1,3
8,2,1,1,1,1,0.0,0.0,2,518,45,0.0,36193.07,916,0.008733624454148471,0.0,0.5,22.5,0.0,1,3
2,1,1,1,3,0,0.0,1.0,1,706,24,141078.57,24402.87,563,0.003552397868561279,1.0,3.0,24.0,199.8280028328612,0,2
7,1,0,1,2,1,0.0,3.0,2,658,40,140596.95,135459.02,411,0.0170316301703163,3.0,2.0,40.0,213.67317629179334,0,2
1,1,0,1,5,0,0.0,2.0,1,701,28,103421.32,76304.73,499,0.002004008016032064,2.0,5.0,28.0,147.5339800285307,0,2
9,2,0,0,4,0,0.0,1.0,2,537,59,0.0,103799.77,948,0.00949367088607595,0.5,2.0,29.5,0.0,1,3
6,1,1,0,5,0,0.0,3.0,3,850,40,94607.08,36690.49,460,0.013043478260869565,3.0,5.0,40.0,111.30244705882353,0,2
5,2,0,0,1,1,0.0,0.0,2,779,42,0.0,25951.91,530,0.009433962264150943,0.0,0.5,21.0,0.0,1,3
2,1,0,0,5,1,0.0,2.0,2,479,33,208165.53,50774.81,765,0.00261437908496732,2.0,5.0,33.0,434.58356993736953,0,2
8,2,1,0,4,1,0.0,3.0,2,493,37,142987.46,158840.99,660,0.012121212121212121,1.5,2.0,18.5,290.035415821501,0,1
